Individual_ID,Age,Gender,Region,Location,Education_Level,Occupation,Employment_Type,Monthly_Income_NGN,Poverty_Status
4fe5cc45,63,Female,South South,Urban,Tertiary,Professional,Wage-employed,577652.58,0
016212a9,9,Male,South West,Rural,Primary,Student,Not in Labor Force,0.0,1
c0a0e9bc,1,Male,North East,Rural,None,None,Not in Labor Force,0.0,1
5ecc58f4,2,Male,North West,Urban,None,None,Not in Labor Force,0.0,1
c6221824,6,Male,North East,Urban,Primary,Student,Not in Labor Force,0.0,1
96a4c841,33,Male,South West,Urban,Secondary,Informal,Self-employed,47519.03,1
a11e0eb2,7,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
852813b2,29,Male,South West,Rural,Secondary,Trade/Services,Self-employed,420226.33,0
0cc94f06,55,Male,North Central,Rural,None,Agriculture,Informal,40866.36,1
44a75ae8,9,Male,South East,Urban,Primary,Student,Not in Labor Force,0.0,1
fd3c0e23,37,Female,North West,Urban,Primary,Trade/Services,Informal,112006.84,0
4a424d6b,3,Female,South East,Rural,None,None,Not in Labor Force,0.0,1
2b51334c,84,Male,North Central,Rural,Secondary,Retired/None,Not in Labor Force,0.0,1
b3f4b947,18,Female,North East,Rural,None,Agriculture,Informal,104406.43,0
39e1c3f7,52,Female,South South,Urban,Secondary,Informal,Self-employed,141592.68,0
f2c70154,18,Female,North West,Rural,None,Agriculture,Informal,137516.18,0
c9a641d4,4,Male,North Central,Rural,None,None,Not in Labor Force,0.0,1
243bf476,55,Male,North East,Urban,Tertiary,Trade/Services,Wage-employed,1325271.52,0
928f3dfd,58,Female,North Central,Rural,Primary,Informal,Informal,30768.08,1
effedfdf,37,Male,South West,Urban,Tertiary,Professional,Wage-employed,429204.01,0
af61bec8,54,Male,North West,Rural,Primary,Agriculture,Informal,103715.42,0
bf0a7f3e,51,Male,South West,Urban,Primary,Trade/Services,Informal,30338.62,1
59556a42,12,Male,South West,Urban,Secondary,Student,Not in Labor Force,0.0,1
5c15307e,10,Female,South East,Urban,Primary,Student,Not in Labor Force,0.0,1
7d19a2dd,25,Male,North West,Rural,Primary,Agriculture,Informal,113387.22,0
d6b89280,12,Female,North East,Urban,Secondary,Student,Not in Labor Force,0.0,1
e63af6a6,28,Female,South West,Urban,Tertiary,Professional,Wage-employed,1114505.56,0
ac03ebf0,22,Female,North West,Urban,None,Trade/Services,Informal,174613.83,0
c1d506d7,8,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
d9c9a0a5,14,Male,North West,Rural,Secondary,Student,Not in Labor Force,0.0,1
db845796,32,Male,North East,Rural,None,Agriculture,Informal,77891.1,1
5d199731,2,Male,South East,Urban,None,None,Not in Labor Force,0.0,1
3d306a66,58,Female,South East,Urban,Primary,Informal,Informal,203551.8,0
d3a8b2e1,11,Male,South West,Urban,None,Student,Not in Labor Force,0.0,1
f2f97a64,32,Female,South South,Urban,Tertiary,Professional,Wage-employed,496069.23,0
a26ce0cf,9,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
7c886d77,21,Female,North Central,Urban,Secondary,Informal,Self-employed,60368.94,1
9a532ab8,64,Female,South South,Urban,Secondary,Unemployed,Self-employed,97427.45,0
8915d858,58,Male,South West,Urban,Primary,Trade/Services,Informal,69329.48,1
395052c4,13,Male,South West,Urban,Secondary,Student,Not in Labor Force,0.0,1
f29c804c,29,Male,North Central,Urban,None,Informal,Informal,77779.24,1
7823f161,30,Male,South South,Rural,Primary,Agriculture,Informal,56582.9,1
f24ce726,1,Female,North East,Rural,None,None,Not in Labor Force,0.0,1
00b4343f,13,Male,North West,Rural,Tertiary,Student,Not in Labor Force,0.0,1
db7871c2,13,Male,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
b5158729,32,Female,North West,Rural,None,Informal,Informal,48876.39,1
a9965385,45,Male,North East,Rural,None,Agriculture,Informal,68275.49,1
fbcf66db,58,Female,South East,Rural,Tertiary,Trade/Services,Wage-employed,731272.75,0
efe5b266,12,Male,South West,Rural,None,Student,Not in Labor Force,0.0,1
5318bd1d,3,Male,North West,Rural,None,None,Not in Labor Force,0.0,1
91642dbf,63,Female,South East,Rural,Tertiary,Professional,Wage-employed,337212.14,0
c75c8c0d,64,Female,North Central,Urban,Primary,Informal,Informal,117857.3,0
4d6e4135,67,Male,North Central,Urban,None,Informal,Informal,21669.2,1
f4b9f03e,6,Male,North East,Rural,None,Student,Not in Labor Force,0.0,1
11985ffd,56,Male,South South,Rural,Tertiary,Manufacturing,Wage-employed,319843.25,0
ed119705,0,Male,North East,Rural,None,None,Not in Labor Force,0.0,1
5289ffb0,5,Male,North West,Rural,None,None,Not in Labor Force,0.0,1
4ea210b0,49,Female,North East,Rural,Secondary,Informal,Self-employed,189491.77,0
7917def4,50,Male,South West,Urban,Tertiary,Manufacturing,Wage-employed,845860.76,0
87ffb08a,93,Male,South West,Urban,None,Retired/None,Not in Labor Force,0.0,1
a5e32d59,3,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
1556febe,6,Male,North West,Urban,None,Student,Not in Labor Force,0.0,1
f214d3b7,17,Male,South West,Urban,Secondary,Trade/Services,Self-employed,264887.76,0
e34852a4,22,Female,South West,Rural,Primary,Agriculture,Informal,71829.24,1
3c35c420,7,Male,North East,Urban,Primary,Student,Not in Labor Force,0.0,1
bcfcfffb,10,Female,South East,Rural,Primary,Student,Not in Labor Force,0.0,1
e6d46fb1,12,Male,South South,Rural,Secondary,Student,Not in Labor Force,0.0,1
d7f5d34d,21,Male,North West,Rural,None,Agriculture,Informal,76754.03,1
6e711ff5,1,Male,South West,Rural,None,None,Not in Labor Force,0.0,1
205809e0,4,Male,North West,Rural,None,None,Not in Labor Force,0.0,1
b2c92139,5,Male,South West,Urban,None,None,Not in Labor Force,0.0,1
3d44d82f,11,Male,North Central,Rural,Primary,Student,Not in Labor Force,0.0,1
a5e8dbd8,9,Female,North West,Rural,None,Student,Not in Labor Force,0.0,1
a86d10a7,50,Female,South East,Urban,Secondary,Trade/Services,Self-employed,88997.83,1
c610557c,12,Male,South East,Rural,None,Student,Not in Labor Force,0.0,1
90833c61,56,Female,North West,Rural,None,Agriculture,Informal,99410.3,0
c988a80b,4,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
c68d608a,60,Female,North East,Rural,None,Agriculture,Informal,40117.33,1
a8b5212a,23,Male,South West,Urban,Secondary,Manufacturing,Self-employed,200493.38,0
1480250e,25,Female,South East,Rural,None,Agriculture,Informal,61384.2,1
6c6d9ef9,37,Male,North Central,Rural,None,Agriculture,Informal,60413.32,1
af883433,1,Male,South West,Urban,None,None,Not in Labor Force,0.0,1
b250f92a,10,Female,South East,Rural,None,Student,Not in Labor Force,0.0,1
99d2fadc,63,Female,North Central,Urban,None,Trade/Services,Informal,147376.4,0
0e6e7069,66,Female,South West,Rural,Primary,Informal,Informal,83844.92,1
f83be6c1,17,Female,North Central,Rural,None,Informal,Informal,70937.78,1
418190c2,25,Male,South South,Rural,None,Agriculture,Informal,44416.39,1
72446be1,64,Female,North West,Rural,None,Agriculture,Informal,156590.27,0
80e3964b,49,Male,North East,Rural,None,Agriculture,Informal,73114.21,1
244c724e,9,Male,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
3bb921f1,29,Female,South East,Rural,None,Agriculture,Informal,93754.26,1
805bccad,57,Male,North Central,Urban,Secondary,Trade/Services,Self-employed,139883.93,0
f83c7155,10,Female,North East,Rural,Primary,Student,Not in Labor Force,0.0,1
dec0014d,45,Male,South South,Urban,Primary,Informal,Informal,53303.68,1
5ed10da4,11,Female,South South,Rural,None,Student,Not in Labor Force,0.0,1
ebe27464,42,Male,South South,Urban,None,Trade/Services,Informal,100004.18,0
c148d978,8,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
93a98c55,34,Female,South South,Urban,Secondary,Informal,Self-employed,93203.49,1
9b5be2ad,42,Male,North East,Rural,Primary,Agriculture,Informal,77859.93,1
bf6bff7c,8,Female,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
54072242,25,Female,North East,Urban,None,Informal,Informal,11393.74,1
81fe62ce,33,Female,North Central,Rural,Secondary,Trade/Services,Self-employed,77614.66,1
1b8d4db2,42,Female,North West,Urban,Primary,Informal,Informal,80128.81,1
2a6394c3,0,Male,North Central,Urban,None,None,Not in Labor Force,0.0,1
a3c833ee,10,Female,South East,Urban,Primary,Student,Not in Labor Force,0.0,1
318b962c,4,Male,North East,Rural,None,None,Not in Labor Force,0.0,1
1e2c53ff,74,Male,North East,Rural,Secondary,Retired/None,Not in Labor Force,0.0,1
638fd3d6,56,Male,North East,Rural,Primary,Informal,Informal,33770.5,1
663455f0,60,Female,South South,Rural,Secondary,Informal,Self-employed,122794.72,0
b5f1050e,48,Female,North West,Rural,None,Agriculture,Informal,46474.81,1
04802a50,50,Female,North Central,Urban,Secondary,Informal,Self-employed,132780.71,0
5e46e6c6,16,Female,North East,Urban,Tertiary,Professional,Wage-employed,287530.61,0
e3bce8c7,1,Female,South South,Rural,None,None,Not in Labor Force,0.0,1
fd53e544,27,Female,North West,Rural,None,Agriculture,Informal,107274.54,0
f0e37012,2,Male,North Central,Rural,None,None,Not in Labor Force,0.0,1
8586045f,19,Female,North Central,Urban,Tertiary,Professional,Wage-employed,555477.34,0
b7a45fbd,34,Female,South South,Urban,Secondary,Informal,Self-employed,159331.72,0
b2996d4b,16,Male,North West,Urban,Tertiary,Manufacturing,Wage-employed,415481.97,0
99e33cac,14,Female,South West,Rural,Primary,Student,Not in Labor Force,0.0,1
a41ab872,10,Male,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
e475dab6,13,Female,South South,Rural,None,Student,Not in Labor Force,0.0,1
e857e92b,13,Female,South West,Urban,Secondary,Student,Not in Labor Force,0.0,1
65dfe8fb,9,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
6fdc8c4a,64,Female,North Central,Urban,Secondary,Informal,Self-employed,608273.11,0
e43a4c68,52,Female,North East,Urban,Primary,Informal,Informal,73537.75,1
c058dda0,6,Female,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
f02ab9f8,11,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
a3137de1,24,Male,South South,Urban,Secondary,Informal,Self-employed,87716.75,1
8062dcce,36,Female,North East,Rural,None,Informal,Informal,29618.77,1
c7aa6cac,31,Female,South South,Urban,None,Informal,Informal,139136.82,0
e98799b2,36,Female,North West,Urban,Primary,Informal,Informal,215072.68,0
2f7c3309,57,Male,South South,Rural,Secondary,Trade/Services,Self-employed,59347.57,1
b572ce68,83,Female,North East,Rural,None,Retired/None,Not in Labor Force,0.0,1
792afab4,31,Female,North East,Urban,Secondary,Trade/Services,Self-employed,112314.92,0
e4644732,7,Male,North Central,Rural,Primary,Student,Not in Labor Force,0.0,1
35a36f20,50,Female,South West,Rural,Secondary,Trade/Services,Self-employed,79565.98,1
83fe58fc,9,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
8ee4cf2d,60,Female,North Central,Rural,Primary,Informal,Informal,55577.95,1
77e58e85,10,Female,North Central,Urban,None,Student,Not in Labor Force,0.0,1
07b23e96,50,Male,North West,Urban,None,Informal,Informal,27982.56,1
d3e39395,42,Female,North East,Rural,Secondary,Informal,Self-employed,160177.16,0
f64e3507,28,Female,North East,Urban,Primary,Informal,Informal,165073.56,0
33db58e5,50,Male,South West,Urban,Tertiary,Trade/Services,Wage-employed,127678.07,0
c510dc3c,5,Female,South West,Rural,None,None,Not in Labor Force,0.0,1
682573c4,13,Female,South West,Urban,Secondary,Student,Not in Labor Force,0.0,1
66c70800,8,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
5b9e93b6,4,Male,North West,Rural,None,None,Not in Labor Force,0.0,1
b352903f,26,Male,South East,Rural,Tertiary,Trade/Services,Wage-employed,851505.33,0
dfcccf9b,12,Female,North West,Rural,None,Student,Not in Labor Force,0.0,1
be07bdb2,90,Female,South West,Urban,Primary,Retired/None,Not in Labor Force,0.0,1
c112a456,44,Male,North West,Rural,Primary,Agriculture,Informal,158027.26,0
5266a1c2,45,Male,South West,Urban,Tertiary,Professional,Wage-employed,63455.21,1
0d6a08c2,7,Male,North Central,Urban,Primary,Student,Not in Labor Force,0.0,1
0c9f07a9,18,Female,North Central,Urban,Secondary,Trade/Services,Self-employed,36170.86,1
85288ca8,45,Female,South West,Urban,None,Informal,Informal,74625.84,1
2040b4db,41,Female,North West,Urban,Secondary,Manufacturing,Self-employed,293497.46,0
c4d668ca,39,Female,North West,Urban,Secondary,Trade/Services,Self-employed,158555.89,0
8c3ad5e7,19,Female,South West,Urban,Primary,Informal,Informal,81865.31,1
3ce9c7d4,5,Male,South East,Rural,None,None,Not in Labor Force,0.0,1
df930a52,19,Female,North East,Rural,Secondary,Trade/Services,Self-employed,139273.82,0
e1e4c5f8,2,Female,North East,Rural,None,None,Not in Labor Force,0.0,1
619cbc94,10,Female,North Central,Rural,None,Student,Not in Labor Force,0.0,1
34379617,7,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
53ef6bc5,8,Female,North Central,Rural,Primary,Student,Not in Labor Force,0.0,1
0114d3bf,14,Female,South South,Rural,None,Student,Not in Labor Force,0.0,1
5c980a85,3,Female,North Central,Rural,None,None,Not in Labor Force,0.0,1
20677f34,89,Female,North West,Rural,None,Retired/None,Not in Labor Force,0.0,1
2c24b31a,55,Female,North West,Rural,Secondary,Informal,Self-employed,60787.74,1
e5734145,71,Male,North Central,Urban,Primary,Retired/None,Not in Labor Force,0.0,1
ffd0cdca,46,Male,South West,Rural,Secondary,Informal,Self-employed,212440.2,0
93bd9062,7,Female,North West,Rural,None,Student,Not in Labor Force,0.0,1
39ef3bb0,61,Male,South South,Rural,Primary,Agriculture,Informal,56265.12,1
e7d9413c,29,Male,North East,Urban,Primary,Informal,Informal,30338.81,1
3acb8357,4,Male,North Central,Urban,None,None,Not in Labor Force,0.0,1
e197974c,33,Female,North West,Rural,Secondary,Manufacturing,Self-employed,61249.65,1
b6a1bf48,6,Male,South South,Rural,None,Student,Not in Labor Force,0.0,1
f66f9f6b,20,Male,South East,Rural,None,Agriculture,Informal,74712.69,1
f3f7ab60,33,Male,North West,Urban,Secondary,Trade/Services,Self-employed,111993.08,0
64a2f75e,8,Female,South South,Rural,Primary,Student,Not in Labor Force,0.0,1
bfabc050,11,Male,North East,Urban,None,Student,Not in Labor Force,0.0,1
4baa3d74,31,Male,South West,Urban,Primary,Informal,Informal,63834.02,1
ae80933c,56,Female,South East,Urban,None,Informal,Informal,91286.63,1
b4841871,2,Female,South West,Rural,None,None,Not in Labor Force,0.0,1
f97edcc9,95,Male,South South,Rural,None,Retired/None,Not in Labor Force,0.0,1
9e135a43,14,Female,South South,Urban,Secondary,Student,Not in Labor Force,0.0,1
e7f3080a,45,Male,South South,Urban,Tertiary,Manufacturing,Wage-employed,496418.53,0
a88260c8,75,Female,North West,Rural,None,Retired/None,Not in Labor Force,0.0,1
39e45f65,14,Male,North East,Rural,Secondary,Student,Not in Labor Force,0.0,1
7b0b298e,9,Male,South West,Rural,Primary,Student,Not in Labor Force,0.0,1
7091d8ab,10,Female,South West,Rural,Primary,Student,Not in Labor Force,0.0,1
1db794f4,6,Female,North Central,Urban,Primary,Student,Not in Labor Force,0.0,1
0fd88fd6,2,Male,North West,Rural,None,None,Not in Labor Force,0.0,1
60df3708,17,Male,South East,Urban,Secondary,Unemployed,Self-employed,63689.27,1
a260bcda,1,Female,South South,Urban,None,None,Not in Labor Force,0.0,1
03ec8b1c,39,Female,North Central,Rural,None,Agriculture,Informal,124753.49,0
61ebf9cc,75,Male,North West,Urban,None,Retired/None,Not in Labor Force,0.0,1
4af636ab,34,Female,North West,Rural,Secondary,Informal,Self-employed,91247.14,1
180499d5,43,Male,North West,Rural,Primary,Agriculture,Informal,77019.34,1
cbcf2df8,5,Female,South West,Rural,None,None,Not in Labor Force,0.0,1
2252c6cc,64,Male,South South,Urban,Tertiary,Professional,Wage-employed,424398.93,0
62269734,29,Male,North West,Rural,None,Agriculture,Informal,46813.64,1
ba00d2ae,6,Male,South West,Rural,Primary,Student,Not in Labor Force,0.0,1
061bf057,9,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
4d3c49ae,35,Male,North East,Rural,Primary,Agriculture,Informal,103464.75,0
558eb502,43,Male,South West,Rural,Secondary,Manufacturing,Self-employed,103642.37,0
8f37c5c3,9,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
6e58caf8,12,Male,South East,Urban,Tertiary,Student,Not in Labor Force,0.0,1
0c4585ab,14,Female,North Central,Rural,Tertiary,Student,Not in Labor Force,0.0,1
8c63910b,37,Male,South West,Urban,None,Trade/Services,Informal,84456.39,1
970b061c,64,Female,North East,Rural,None,Informal,Informal,13450.66,1
f8ebe22e,37,Male,North West,Rural,None,Informal,Informal,97926.37,0
a9216410,14,Male,North West,Rural,Secondary,Student,Not in Labor Force,0.0,1
e9c4dbb1,3,Female,North East,Urban,None,None,Not in Labor Force,0.0,1
304f6e29,63,Female,North West,Rural,Primary,Agriculture,Informal,54050.81,1
15c62ae0,11,Male,North East,Rural,Primary,Student,Not in Labor Force,0.0,1
2a6d4f81,2,Male,South West,Urban,None,None,Not in Labor Force,0.0,1
84dbc4aa,35,Female,South West,Urban,Secondary,Trade/Services,Self-employed,209600.67,0
e13f83e4,4,Female,North West,Urban,None,None,Not in Labor Force,0.0,1
cdb7fb9a,16,Female,North East,Rural,None,Agriculture,Informal,160648.95,0
52925fab,3,Male,South West,Urban,None,None,Not in Labor Force,0.0,1
05723c27,0,Male,North East,Rural,None,None,Not in Labor Force,0.0,1
91c93633,14,Female,North Central,Urban,None,Student,Not in Labor Force,0.0,1
48b7fd37,89,Female,South West,Urban,Primary,Retired/None,Not in Labor Force,0.0,1
e93c3875,47,Female,North West,Urban,None,Informal,Informal,132457.87,0
0f8f93c4,20,Female,North East,Rural,Primary,Agriculture,Informal,61851.45,1
5faa802a,21,Female,North West,Urban,Tertiary,Trade/Services,Wage-employed,337102.98,0
2db389cd,2,Male,North West,Rural,None,None,Not in Labor Force,0.0,1
45adbbf7,58,Male,South South,Rural,Secondary,Informal,Self-employed,449294.53,0
b9286522,15,Female,North East,Urban,Secondary,Informal,Self-employed,178087.66,0
6fdec558,53,Male,North Central,Urban,Primary,Informal,Informal,91654.2,1
d80db648,2,Male,South West,Rural,None,None,Not in Labor Force,0.0,1
9b31fa07,59,Male,North West,Rural,None,Agriculture,Informal,53649.96,1
fdbc1bbb,9,Male,North West,Rural,None,Student,Not in Labor Force,0.0,1
858de839,11,Male,South East,Urban,Primary,Student,Not in Labor Force,0.0,1
1c4ebd68,26,Female,South South,Urban,Primary,Informal,Informal,47196.07,1
73ea5d97,36,Male,North East,Urban,Secondary,Unemployed,Self-employed,41340.09,1
12fdc591,12,Female,North East,Rural,None,Student,Not in Labor Force,0.0,1
63f69926,11,Male,South East,Urban,Primary,Student,Not in Labor Force,0.0,1
b7d9eded,28,Male,North East,Rural,Tertiary,Trade/Services,Wage-employed,738743.3,0
92bc902d,36,Female,North West,Urban,None,Trade/Services,Informal,50633.57,1
589599f1,44,Female,North East,Rural,Primary,Informal,Informal,53413.07,1
e10d497e,58,Male,North East,Urban,None,Trade/Services,Informal,75838.77,1
2289b55f,34,Female,North West,Rural,None,Agriculture,Informal,141473.08,0
